filepath,mean_r,mean_g,mean_b,std_r,std_g,std_b,mode_r,mode_g,mode_b,chromatic_x
data/tomato/damaged/d (79).jpg,0.6770667222846249,0.3318937998540866,0.17621126112882676,0.09925365496379078,0.14811739348077735,0.18990692534909767,0.7215686274509804,0.2823529411764706,0.09411764705882353,0.3289459434989812
data/tomato/damaged/d (131).jpg,0.520978608026576,0.23998646406317664,0.15979005896006146,0.10513789341802549,0.08692036700813906,0.06658789998083392,0.40784313725490196,0.1568627450980392,0.1568627450980392,0.31537078046611156
data/tomato/damaged/d (247).jpg,0.6817820194847131,0.46666298113931376,0.35136745629090205,0.20202573673111326,0.19056340210709605,0.20089272226816915,0.7843137254901961,0.40784313725490196,0.2823529411764706,0.40634298947076736
data/tomato/damaged/d (344).jpg,0.5875854686357435,0.3434102352120309,0.3054089302003,0.11230256839519627,0.10496503184613809,0.1330772458750055,0.47058823529411764,0.2823529411764706,0.2196078431372549,0.36886299789540533
data/tomato/damaged/d (47).jpg,0.5750645595501647,0.5174859007638255,0.5374110343013706,0.08909479282925344,0.1779384255962442,0.28487225479264083,0.596078431372549,0.7215686274509804,0.8470588235294118,0.473648994634179
data/tomato/damaged/d (213).jpg,0.6772783050594752,0.377238518116461,0.2940335500255893,0.10951653257136627,0.15353451088911585,0.15867086235035102,0.596078431372549,0.2823529411764706,0.2196078431372549,0.35773555441700905
data/tomato/damaged/d (6).jpg,0.5623190008200298,0.47674976693227594,0.47811542234049415,0.15593929399894957,0.24604104872721164,0.3132359529758227,0.6588235294117647,0.7215686274509804,0.7843137254901961,0.45882363410839216
data/tomato/damaged/d (262).jpg,0.3889769227354319,0.09293425773060303,0.051755525568764824,0.05677268184105166,0.08996555250354407,0.1022986565297985,0.40784313725490196,0.03137254901960784,0.03137254901960784,0.19284479931744125
data/tomato/damaged/d (605).jpg,0.7365042270485879,0.44351368126386786,0.3886375191710244,0.13021991076733708,0.11308495300948339,0.11594837829782469,0.8470588235294118,0.40784313725490196,0.34509803921568627,0.3758530292519944
data/tomato/damaged/d (206).jpg,0.5708253654744824,0.24585834675619148,0.15376271402234268,0.10871289405553286,0.16215716139180678,0.17260596579256415,0.47058823529411764,0.1568627450980392,0.09411764705882353,0.3010443847842574
data/tomato/damaged/d (109).jpg,0.6359228351086686,0.23655892362498418,0.09898137049685096,0.14337240093667739,0.11182193353191863,0.08249649513311816,0.47058823529411764,0.1568627450980392,0.09411764705882353,0.27113306395685427
data/tomato/damaged/d (395).jpg,0.4519609099567034,0.21271171888807638,0.16729530036629117,0.07991694269016142,0.12072886608344963,0.1839234764410253,0.47058823529411764,0.1568627450980392,0.03137254901960784,0.32002430916023394
data/tomato/damaged/d (95).jpg,0.6553577935082786,0.35162963130486935,0.18297286362962462,0.09279209313107863,0.15187941305019784,0.20845251522643887,0.6588235294117647,0.2823529411764706,0.09411764705882353,0.34918934780220157
data/tomato/damaged/d (93).jpg,0.8660830131531445,0.5340784799545005,0.3460179133381748,0.08713069300387756,0.13963499393258472,0.19484923951900937,0.9098039215686274,0.47058823529411764,0.2196078431372549,0.3814403560897559
data/tomato/damaged/d (411).jpg,0.5967428314398937,0.35140833213972505,0.2693751942231034,0.10400501207602635,0.09748358072782885,0.14656195891209992,0.6588235294117647,0.2823529411764706,0.1568627450980392,0.370624405699852
data/tomato/damaged/d (339).jpg,0.8158336956039197,0.6464399899820665,0.5493616917910742,0.14853624227996243,0.1368821481522405,0.15401502143099643,0.9725490196078431,0.6588235294117647,0.47058823529411764,0.4420783566550047
data/tomato/damaged/d (486).jpg,0.6193242250550526,0.1989930134128067,0.05026791270995989,0.13644248463444347,0.14547488284996346,0.11996989957275213,0.6588235294117647,0.09411764705882353,0.03137254901960784,0.24317313736692728
data/tomato/damaged/d (617).jpg,0.39022497631629866,0.13577114215330285,0.08671978851773954,0.13475937010250058,0.1092499098613378,0.09061811528116435,0.34509803921568627,0.09411764705882353,0.03137254901960784,0.2581214561561317
data/tomato/damaged/d (347).jpg,0.5909982669645243,0.30535951062897715,0.24748684727425935,0.10189546358896087,0.067835154138895,0.04629908509142228,0.47058823529411764,0.2823529411764706,0.2196078431372549,0.3406666150453626
data/tomato/damaged/d (487).jpg,0.6585648724011797,0.307379849714246,0.1229439992494926,0.13101462005832923,0.14991003449441975,0.14672546688050592,0.47058823529411764,0.2196078431372549,0.03137254901960784,0.318216482227472
data/tomato/damaged/d (478).jpg,0.7189839001088069,0.49099516777106844,0.4032492949334888,0.1286302679613059,0.1668912217533383,0.18001547753161834,0.7843137254901961,0.40784313725490196,0.2823529411764706,0.40578781486160287
data/tomato/damaged/d (124).jpg,0.6197363340226945,0.26878701756237544,0.12440732113256256,0.1435206733136161,0.12243269453693743,0.11810627019270797,0.47058823529411764,0.1568627450980392,0.09411764705882353,0.302509455236513
data/tomato/damaged/d (348).jpg,0.4934892646451549,0.24749287813720044,0.1986583005195756,0.09491837667584341,0.06557356497574672,0.045567190602188556,0.40784313725490196,0.2196078431372549,0.2196078431372549,0.3340060844135763
data/tomato/damaged/d (407).jpg,0.780857705977004,0.3316245888333547,0.2323136986863608,0.11568495941345806,0.16249188193763348,0.18885886690612788,0.8470588235294118,0.2196078431372549,0.1568627450980392,0.29809399420230004
data/tomato/damaged/d (282).jpg,0.6994400511283159,0.30753279909939113,0.18846496948132066,0.04454488217957785,0.06460366987364492,0.05498972527425435,0.7215686274509804,0.2823529411764706,0.1568627450980392,0.3054029645654142
data/tomato/damaged/d (220).jpg,0.5562506125095175,0.2688230352160515,0.19249727145332907,0.11376474940138236,0.19797145436812025,0.2156398328000477,0.47058823529411764,0.09411764705882353,0.09411764705882353,0.3258166227226821
data/tomato/damaged/d (218).jpg,0.5247974844600577,0.2940033957108838,0.2430439440503443,0.10657345929659236,0.14160808809422093,0.1421225189186023,0.47058823529411764,0.2196078431372549,0.1568627450980392,0.35906536468810335
data/tomato/damaged/d (96).jpg,0.8743315584168649,0.5719737422928504,0.4067438449599157,0.08774990929983331,0.177765583056124,0.24992024255737236,0.9098039215686274,0.47058823529411764,0.2196078431372549,0.39547206702492954
data/tomato/damaged/d (279).jpg,0.48807840791919316,0.17197441238873268,0.08579756905966282,0.06380108228973543,0.0859628755950038,0.10292911622617598,0.5333333333333333,0.1568627450980392,0.03137254901960784,0.2605460450308488
data/tomato/damaged/d (386).jpg,0.6545300575696125,0.41626021163303206,0.36504980906455453,0.0716292564769934,0.12829631821488593,0.14608742204375688,0.596078431372549,0.34509803921568627,0.2823529411764706,0.3887407598522882
data/tomato/damaged/d (461).jpg,0.7983413451672267,0.1301366409266086,0.023085138194711436,0.08024292632408875,0.09442631053482892,0.06564808791279066,0.7843137254901961,0.09411764705882353,0.03137254901960784,0.14016110528693917
data/tomato/damaged/d (307).jpg,0.6342663580875129,0.4934024872283913,0.3351037266544877,0.23084951324930278,0.23067823269213772,0.22923317882227043,0.7843137254901961,0.2196078431372549,0.1568627450980392,0.437541616704462
data/tomato/damaged/d (260).jpg,0.6148179977702559,0.30728218323939427,0.22121590573091127,0.0522255490701184,0.0668299615468259,0.06027728517039198,0.596078431372549,0.2823529411764706,0.2196078431372549,0.33324128584559143
data/tomato/damaged/d (639).jpg,0.6261213426376147,0.3373877484694591,0.244909323462821,0.1707001501342769,0.1285052730271961,0.10343299426158192,0.596078431372549,0.2823529411764706,0.2196078431372549,0.35016524640836955
data/tomato/damaged/d (505).jpg,0.6203171396287166,0.2996429226566956,0.16373173046398276,0.12251577467427016,0.1891502852524648,0.19889178964860577,0.5333333333333333,0.1568627450980392,0.03137254901960784,0.32571261430598814
data/tomato/damaged/d (148).jpg,0.6453787256284034,0.2600350627670437,0.14251063148998333,0.11811878289154666,0.1432712973464567,0.1719003555301688,0.7843137254901961,0.1568627450980392,0.03137254901960784,0.2871999288059688
data/tomato/damaged/d (160).jpg,0.6075881657716699,0.28878669926683137,0.11788008466661473,0.11110501516940285,0.1017674053234143,0.08953528630106504,0.5333333333333333,0.2196078431372549,0.09411764705882353,0.322171435589051
data/tomato/damaged/d (248).jpg,0.6667882890693122,0.4573030818547249,0.334780572915227,0.20589829619287525,0.16274170888618644,0.15773850049738075,0.7843137254901961,0.40784313725490196,0.2823529411764706,0.40681984299814106
data/tomato/damaged/d (162).jpg,0.47768488573608775,0.22240482335016112,0.09756763570907452,0.10418956969126605,0.12133950059345545,0.1314319796778743,0.40784313725490196,0.1568627450980392,0.03137254901960784,0.3176800098382131
data/tomato/damaged/d (144).jpg,0.7943319939791885,0.4669645242863688,0.3688326678443602,0.11107471100317032,0.17905254291026262,0.2235345401368531,0.9098039215686274,0.34509803921568627,0.2196078431372549,0.37022551580732815
data/tomato/damaged/d (231).jpg,0.6927409350685466,0.6597785835680763,0.509383938974368,0.22607510523973198,0.21906068123347916,0.15922019052481592,0.9725490196078431,0.9725490196078431,0.47058823529411764,0.487814102985403
data/tomato/damaged/d (178).jpg,0.5333033465425984,0.07162336590836942,0.031800572764455436,0.10664634343010478,0.10222117067706575,0.08459120239577281,0.6588235294117647,0.03137254901960784,0.03137254901960784,0.11839987561187293
data/tomato/damaged/d (381).jpg,0.6150228795862828,0.36244196341444007,0.26097922786526717,0.08958589188060753,0.09743053214630497,0.12984572985735107,0.5333333333333333,0.34509803921568627,0.2196078431372549,0.3707975741656397
data/tomato/damaged/d (173).jpg,0.6948318017454322,0.30614486300308497,0.1481488182440305,0.0963037652284711,0.09580688395012787,0.11471585092646798,0.7843137254901961,0.2823529411764706,0.09411764705882353,0.30584584829872297
data/tomato/damaged/d (300).jpg,0.7255124767665193,0.3122233027518325,0.1775164403836634,0.041815034536531244,0.0638245824885953,0.05764216526335033,0.7215686274509804,0.2823529411764706,0.1568627450980392,0.30086945833869916
data/tomato/damaged/d (17).jpg,0.6438517446365106,0.522577959373762,0.4885816499268339,0.08914899555708487,0.2290313044577224,0.31299895985928883,0.7215686274509804,0.7843137254901961,0.8470588235294118,0.4480145777859768
data/tomato/damaged/d (571).jpg,0.3502713469513569,0.10492612611707078,0.07979602281341432,0.05652785906025997,0.047827141627784536,0.044851579386396716,0.34509803921568627,0.09411764705882353,0.09411764705882353,0.23050632268113466
data/tomato/damaged/d (146).jpg,0.6340433836826627,0.3181432648244056,0.22831640922420487,0.11222229859631601,0.19101404534338878,0.2542713433566898,0.5333333333333333,0.1568627450980392,0.03137254901960784,0.33411824373401744
data/tomato/damaged/d (423).jpg,0.6158963495689189,0.337430299557988,0.23579685708278783,0.1018192146934618,0.08847766223532515,0.129408407269085,0.6588235294117647,0.2823529411764706,0.1568627450980392,0.35394997707977865
data/tomato/damaged/d (82).jpg,0.45863690770853177,0.16412490922294845,0.0979800797246576,0.1041219576795949,0.16524445735358748,0.1714981468675022,0.5333333333333333,0.03137254901960784,0.03137254901960784,0.263543205793236
data/tomato/damaged/d (564).jpg,0.5792469629998183,0.3305003354667511,0.27473344842230113,0.06733499284837331,0.05021972050249475,0.05631113755531946,0.6588235294117647,0.34509803921568627,0.2823529411764706,0.36328766541671753
data/tomato/damaged/d (325).jpg,0.8017283448045373,0.6264771635511396,0.4188162923762354,0.19606032121173123,0.251330087131972,0.3211416290208052,0.9725490196078431,0.9725490196078431,0.9725490196078431,0.43864606405723183
data/tomato/damaged/d (14).jpg,0.5889854664579318,0.49662933394982156,0.4897434286628488,0.08515046260937545,0.23065139474971816,0.306299503993021,0.6588235294117647,0.596078431372549,0.09411764705882353,0.457463251514292
data/tomato/damaged/d (320).jpg,0.5430103554942418,0.2604067984577743,0.19064227852702872,0.1016463975159582,0.07972698691181264,0.0584807942921251,0.6588235294117647,0.2196078431372549,0.1568627450980392,0.3241236175419146
data/tomato/damaged/d (291).jpg,0.5832268299690332,0.2759577135993446,0.18305210246771184,0.040004560962532035,0.059228941194379735,0.05243053242110061,0.596078431372549,0.2823529411764706,0.1568627450980392,0.3211852383517003
data/tomato/damaged/d (582).jpg,0.7033550863209139,0.3318492384779107,0.26961894160030625,0.16150720283359357,0.0964720725234962,0.09676722651457964,0.8470588235294118,0.2823529411764706,0.2196078431372549,0.3205636896645603
data/tomato/damaged/d (224).jpg,0.64885317277836,0.6156427182774515,0.49599090009791774,0.22660684652021967,0.21236889264870593,0.16752453938534378,0.9725490196078431,0.596078431372549,0.40784313725490196,0.4868677199857811
data/tomato/damaged/d (191).jpg,0.9018215718941685,0.5074224008027749,0.3817340238671401,0.07805334623325515,0.22251716450356662,0.2915780831831597,0.9725490196078431,0.34509803921568627,0.1568627450980392,0.36006685184882725
data/tomato/damaged/d (202).jpg,0.5643609504975043,0.21817031994565522,0.12497087176961433,0.1077698210385029,0.13789192569384678,0.1363556803080915,0.47058823529411764,0.1568627450980392,0.09411764705882353,0.27880041269365435
data/tomato/damaged/d (370).jpg,0.6294061526528677,0.5501323020557704,0.3279747440861944,0.18223735975537303,0.19759028194476339,0.291162570406762,0.6588235294117647,0.5333333333333333,0.09411764705882353,0.46639584615816043
data/tomato/damaged/d (465).jpg,0.9638689325958928,0.3386939328681193,0.23245642910930017,0.06323189667725922,0.1471167611701178,0.14391030653723302,0.9725490196078431,0.2196078431372549,0.2196078431372549,0.26002098004420415
data/tomato/damaged/d (410).jpg,0.7465893376018441,0.5631110541529611,0.5047048269519265,0.09966166808719984,0.10701890115287865,0.15899395288753845,0.7843137254901961,0.47058823529411764,0.40784313725490196,0.429953772438522
data/tomato/damaged/d (150).jpg,0.5851977494829791,0.23682193625880443,0.1270960808604701,0.10987685232185032,0.10988676952276386,0.10706132383248555,0.6588235294117647,0.1568627450980392,0.09411764705882353,0.2880972953193977
data/tomato/damaged/d (140).jpg,0.8018957012511527,0.41881042903726484,0.30250875522151277,0.11205664965912238,0.13199911932256683,0.1490799261638415,0.9098039215686274,0.34509803921568627,0.2196078431372549,0.3430883777489791
data/tomato/damaged/d (367).jpg,0.5772718553866076,0.4787915490857798,0.20334327588098763,0.16820937868695318,0.16077868223344371,0.20377170355961075,0.6588235294117647,0.5333333333333333,0.09411764705882353,0.45337343731889657
data/tomato/damaged/d (537).jpg,0.7250042090397609,0.2266585920112844,0.06497685237536426,0.12262801165820962,0.09475291181698683,0.04949958121299346,0.8470588235294118,0.1568627450980392,0.03137254901960784,0.2381708663931065
data/tomato/damaged/d (415).jpg,0.7432591285905622,0.6339043387870762,0.6139182265242378,0.08928335899066725,0.15288982164554063,0.22912869714495107,0.7843137254901961,0.47058823529411764,0.40784313725490196,0.4602967574338749
data/tomato/damaged/d (330).jpg,0.7852803388004781,0.603647499411572,0.3720600171377022,0.1926738041218658,0.2035740592261194,0.23112952300570663,0.9725490196078431,0.5333333333333333,0.2196078431372549,0.4346136985597041
data/tomato/damaged/d (624).jpg,0.8675838604056257,0.5524347515075063,0.47738183487329744,0.13475411837774193,0.17483036564484825,0.18294041117773935,0.9725490196078431,0.47058823529411764,0.34509803921568627,0.3890331843820344
data/tomato/damaged/d (612).jpg,0.6548488556856379,0.34230223167057416,0.26570223116800223,0.15034155852484168,0.13938537346757077,0.1269498379531693,0.6588235294117647,0.2823529411764706,0.2196078431372549,0.34327986273200645
data/tomato/damaged/d (438).jpg,0.6428112532552002,0.12863545862618617,0.07004026438633038,0.12660027403473703,0.11132829272889362,0.08738730683479684,0.7215686274509804,0.03137254901960784,0.03137254901960784,0.1667455313497183
data/tomato/damaged/d (85).jpg,0.6746299186084789,0.32940774413058826,0.17471242416399257,0.09962735908320206,0.14079109544903554,0.1821429460655171,0.7215686274509804,0.2823529411764706,0.09411764705882353,0.3280827286391021
data/tomato/damaged/d (193).jpg,0.65308315303566,0.28386182957954,0.15529170530188238,0.09837047602491464,0.1351598112532356,0.15777923623127285,0.596078431372549,0.2196078431372549,0.09411764705882353,0.3029649892806263
data/tomato/damaged/d (200).jpg,0.7821581945606642,0.5816948232580229,0.5259203976348966,0.11804517746839048,0.20357164420899979,0.22719706914950366,0.6588235294117647,0.40784313725490196,0.34509803921568627,0.42650812745221117
data/tomato/damaged/d (129).jpg,0.5208975264248124,0.266466978093728,0.1900708542633594,0.10846598434681903,0.10898719419471302,0.10212477560571824,0.40784313725490196,0.1568627450980392,0.1568627450980392,0.3384285653416677
data/tomato/damaged/d (176).jpg,0.7443972864467244,0.43036036918932635,0.3046741700653092,0.0907238247619761,0.17020149099927542,0.2433829668748185,0.7843137254901961,0.2823529411764706,0.09411764705882353,0.3663393899032954
data/tomato/damaged/d (337).jpg,0.8200403900293083,0.6357119224297006,0.5331949585336292,0.14546006464546246,0.12848815631580493,0.1400085224501407,0.9725490196078431,0.6588235294117647,0.47058823529411764,0.4366893188488631
data/tomato/damaged/d (343).jpg,0.3345902656846412,0.1732675299176871,0.14601958857788064,0.08716197301745901,0.078184452111182,0.0761808415724381,0.40784313725490196,0.09411764705882353,0.09411764705882353,0.34117264762971994
data/tomato/damaged/d (123).jpg,0.8494778696646756,0.540790830407946,0.40912955382503297,0.1181194232298263,0.1418710558142604,0.15751193502519092,0.9725490196078431,0.40784313725490196,0.34509803921568627,0.3889826775191155
data/tomato/damaged/d (383).jpg,0.6536979660077111,0.40714137934211664,0.3498277434772448,0.07075290754240347,0.12076460527675845,0.13125565441026926,0.596078431372549,0.34509803921568627,0.2823529411764706,0.38379137928418045
data/tomato/damaged/d (362).jpg,0.5186835296295459,0.3120981623458047,0.24735282809779044,0.09468569503027144,0.08737403344908919,0.09146444476511172,0.40784313725490196,0.2823529411764706,0.2196078431372549,0.3756676268781303
data/tomato/damaged/d (635).jpg,0.6162655724000908,0.3397669238997235,0.2459452916969257,0.17120531524533839,0.13563290152466628,0.10734201848513528,0.596078431372549,0.2823529411764706,0.2196078431372549,0.35539227988845673
data/tomato/damaged/d (459).jpg,0.7073880583888047,0.1931886428799381,0.06887798307840373,0.08536266690873462,0.10150954756731884,0.08861627164151516,0.6588235294117647,0.1568627450980392,0.03137254901960784,0.21451635167934094
data/tomato/damaged/d (91).jpg,0.7657222502824873,0.5071615659805723,0.36770305371069784,0.09602097857556753,0.16931824923916655,0.22434750996800493,0.7843137254901961,0.40784313725490196,0.2196078431372549,0.39843476762453595
data/tomato/damaged/d (629).jpg,0.8393118450336262,0.5088197182414339,0.43109898237564065,0.137849761138296,0.1355487627900949,0.1263850468130258,0.9725490196078431,0.47058823529411764,0.34509803921568627,0.377425582692953
data/tomato/damaged/d (375).jpg,0.6016177789839504,0.38239557602698476,0.2861999616370107,0.08473949728876508,0.08959176335455893,0.09711367121259969,0.5333333333333333,0.34509803921568627,0.2196078431372549,0.38860772109644204
data/tomato/damaged/d (214).jpg,0.7987405547891334,0.35312880331764473,0.23403819043957452,0.10885797795841089,0.1489416985599635,0.15231539047613293,0.7215686274509804,0.2823529411764706,0.1568627450980392,0.306569919811158
data/tomato/damaged/d (314).jpg,0.6369886226095376,0.508513651947173,0.36717836863482206,0.23878248530548465,0.24841007400433765,0.26355830448421597,0.7843137254901961,0.2196078431372549,0.1568627450980392,0.4439216048020105
data/tomato/damaged/d (153).jpg,0.5896054726730711,0.22064096346385964,0.10588486580073526,0.1080183986645938,0.08742521967655646,0.06470695216429773,0.6588235294117647,0.1568627450980392,0.09411764705882353,0.27231306588987664
data/tomato/damaged/d (143).jpg,0.5303033272773418,0.2568505996101717,0.1752099703566334,0.10061376965874924,0.10429951642863815,0.09785762250535739,0.596078431372549,0.1568627450980392,0.1568627450980392,0.32630247342258756
data/tomato/damaged/d (613).jpg,0.3998180689679435,0.14203268560190105,0.09078961585915925,0.13809415989025556,0.11635019721381336,0.09632500601828216,0.34509803921568627,0.09411764705882353,0.03137254901960784,0.26212462062553504
data/tomato/damaged/d (630).jpg,0.6812389067720728,0.33702455650122837,0.25468116419108117,0.17049542608026302,0.15726760182268867,0.15006859628654273,0.6588235294117647,0.2823529411764706,0.1568627450980392,0.3309793954881163
data/tomato/damaged/d (500).jpg,0.6587332339916188,0.3018028092094628,0.08610464049774721,0.11045524534377335,0.14807828677239873,0.07875106067941995,0.596078431372549,0.40784313725490196,0.03137254901960784,0.31420215528979084
data/tomato/damaged/d (261).jpg,0.3796394716629016,0.11444282783812829,0.08353566040880875,0.06504655366188311,0.11969315239591966,0.14990842882293662,0.40784313725490196,0.03137254901960784,0.03137254901960784,0.23162658594958185
data/tomato/damaged/d (479).jpg,0.7242610727062408,0.5048882656997183,0.4204640581509207,0.12901767722966184,0.1757288877708815,0.19392122454780206,0.7843137254901961,0.40784313725490196,0.2823529411764706,0.41076201171167537
data/tomato/damaged/d (528).jpg,0.6688732924072274,0.27887346830739645,0.07539232019861641,0.12740575121181022,0.09910626749562751,0.047613317187032364,0.7843137254901961,0.2196078431372549,0.03137254901960784,0.29424861747720654
data/tomato/damaged/d (12).jpg,0.5696535353002322,0.4524819095052263,0.42999734474506623,0.09410892278979381,0.22597142169722967,0.3037588020295638,0.596078431372549,0.7215686274509804,0.7843137254901961,0.44268249293404904
data/tomato/damaged/d (524).jpg,0.5185215339499891,0.16914593766935626,0.04496326618134972,0.13658224115699077,0.1269386405174949,0.10604623085271968,0.6588235294117647,0.09411764705882353,0.03137254901960784,0.2459701798906755
data/tomato/damaged/d (454).jpg,0.6773089619460925,0.23378874724737175,0.09206145784384923,0.11056612586485574,0.09668896702818687,0.0730919127792854,0.7215686274509804,0.1568627450980392,0.03137254901960784,0.2566008983311254
data/tomato/damaged/d (292).jpg,0.5820335567265481,0.28178536996412473,0.19007152435924174,0.041453142098342846,0.06251144687569561,0.05988371450711385,0.596078431372549,0.2823529411764706,0.1568627450980392,0.326208462270204
data/tomato/damaged/d (201).jpg,0.7977270347670873,0.42516126276218547,0.32480988123388105,0.10318044122811025,0.14309716127228167,0.1480905078192607,0.7215686274509804,0.34509803921568627,0.2823529411764706,0.34766946085895256
data/tomato/damaged/d (185).jpg,0.5227970807272886,0.11734601824838611,0.07768170278064662,0.10381016441352792,0.15038591455453976,0.15302468055293572,0.596078431372549,0.03137254901960784,0.03137254901960784,0.18331187999101625
data/tomato/damaged/d (207).jpg,0.5552166545630598,0.18839594960543918,0.09591484421527165,0.10409240777127476,0.09977453271438157,0.07752231043761511,0.47058823529411764,0.1568627450980392,0.09411764705882353,0.2533519405096167
data/tomato/damaged/d (13).jpg,0.5920486422600993,0.4734391582255526,0.45072056247848363,0.08852513311103007,0.2263585415185017,0.298725195432298,0.6588235294117647,0.596078431372549,0.09411764705882353,0.4443398729388409
data/tomato/damaged/d (137).jpg,0.5868909142536933,0.2485901601445397,0.14668097321375473,0.11462268392322772,0.12875681087418867,0.14050247851554176,0.6588235294117647,0.1568627450980392,0.09411764705882353,0.29754098593149353
data/tomato/damaged/d (163).jpg,0.6068182256028559,0.2865132314620068,0.11290378512035341,0.11016218256928194,0.09713858189110885,0.08464698880573318,0.5333333333333333,0.2196078431372549,0.09411764705882353,0.3207240811594107
data/tomato/damaged/d (132).jpg,0.725855063286368,0.4201132629565133,0.32796150969251814,0.11190522337506054,0.17479584708796073,0.22222177805359924,0.8470588235294118,0.2823529411764706,0.2196078431372549,0.3666007923038185
data/tomato/damaged/d (89).jpg,0.7917285039523093,0.5975844718681185,0.4947701529242565,0.11512103477067388,0.22574176594122775,0.2929294586463637,0.7843137254901961,0.40784313725490196,0.2196078431372549,0.43012917329592726
data/tomato/damaged/d (68).jpg,0.6156834266023039,0.49960791014684314,0.45355506806080115,0.14579540917409348,0.2195880747779548,0.25860201946178313,0.6588235294117647,0.6588235294117647,0.6588235294117647,0.44796139423238557
data/tomato/damaged/d (328).jpg,0.7145803650179795,0.5151517892816488,0.2875145222342002,0.21478879303364853,0.20448064705440183,0.22731769257596224,0.9725490196078431,0.47058823529411764,0.03137254901960784,0.4189134752368647
data/tomato/damaged/d (2).jpg,0.6846781738882062,0.5611215394782801,0.48851346767080533,0.08601031622711117,0.19897698012021922,0.2658564780047489,0.7215686274509804,0.6588235294117647,0.6588235294117647,0.4504103533236708
data/tomato/damaged/d (308).jpg,0.7171666000758884,0.4799606988765005,0.22828022404655826,0.22753852459993426,0.216382501154158,0.20286017294449413,0.8470588235294118,0.2196078431372549,0.03137254901960784,0.4009267004184228
data/tomato/damaged/d (462).jpg,0.7113607218272845,0.17280918433416342,0.04827672279557301,0.07788542925938498,0.07590651959151778,0.03664324968458974,0.7215686274509804,0.1568627450980392,0.03137254901960784,0.19544771619369344
data/tomato/damaged/d (161).jpg,0.48576205397789857,0.25189825599170423,0.14109572403441278,0.1048459417772269,0.1497692713481253,0.18368286098949219,0.40784313725490196,0.1568627450980392,0.03137254901960784,0.3414822664375394
data/tomato/damaged/d (645).jpg,0.5738501782873857,0.22363846986955746,0.14322696398820967,0.19060732776970232,0.1830874158119407,0.18869685358085905,0.47058823529411764,0.09411764705882353,0.03137254901960784,0.2804280536887247
data/tomato/damaged/d (25).jpg,0.5915609799817232,0.46068237538938855,0.43202036421386447,0.09981117088370951,0.22019641337461113,0.2684348148773542,0.596078431372549,0.596078431372549,0.09411764705882353,0.4378093102023935
data/tomato/damaged/d (290).jpg,0.711234241229492,0.3013391028588803,0.18048580276230275,0.038186447804733556,0.06569544086806955,0.05456396776945072,0.7215686274509804,0.2823529411764706,0.1568627450980392,0.2975970155852389
data/tomato/damaged/d (284).jpg,0.6909866240485686,0.3197072686137978,0.2069941257719714,0.047088421995100785,0.06885585576086294,0.07450390414841576,0.7215686274509804,0.2823529411764706,0.1568627450980392,0.31632421508693576
data/tomato/damaged/d (353).jpg,0.549816351847245,0.3064807485641102,0.22528774335997803,0.09010603204841412,0.06596469130003704,0.048791792735581,0.596078431372549,0.2823529411764706,0.2196078431372549,0.357913614916208
data/tomato/damaged/d (111).jpg,0.39315145255846795,0.17649906731029377,0.11065645105494032,0.12515293398162944,0.159099064881363,0.17312121354750512,0.47058823529411764,0.03137254901960784,0.03137254901960784,0.30983691108373806
data/tomato/damaged/d (418).jpg,0.7415046500466136,0.825363464194683,0.5944479205668342,0.17294223587524393,0.20912600059194056,0.19625176252667145,0.9098039215686274,0.9725490196078431,0.7843137254901961,0.5267596742401406
data/tomato/damaged/d (430).jpg,0.4861175398434823,0.21647062174008824,0.14333501694923773,0.12192300909199522,0.07505386882080968,0.06529045121252437,0.596078431372549,0.1568627450980392,0.09411764705882353,0.3081041290932863
data/tomato/damaged/d (139).jpg,0.5280956963929576,0.27177011690660285,0.19580737758814065,0.10385739439148055,0.12753449984793191,0.13552317887538043,0.596078431372549,0.1568627450980392,0.1568627450980392,0.33976921205858485
data/tomato/damaged/d (253).jpg,0.5717578038947648,0.2966439085352625,0.24837656708204237,0.06630279250854436,0.13175458144676833,0.14893325249696085,0.5333333333333333,0.2196078431372549,0.2196078431372549,0.341597169480473
data/tomato/damaged/d (265).jpg,0.552124832161922,0.3441414773436394,0.29217503909590664,0.05226160860364313,0.08206424685352559,0.09841255486204709,0.5333333333333333,0.34509803921568627,0.2196078431372549,0.38397191741098974
data/tomato/damaged/d (643).jpg,0.6146680638165813,0.34401767712937625,0.24931453379335416,0.17390646830730083,0.13426256905959857,0.10927801251260295,0.596078431372549,0.2823529411764706,0.2196078431372549,0.3588426359062047
data/tomato/damaged/d (603).jpg,0.7390122284122329,0.3267977206688562,0.24905436906703388,0.17278201234145996,0.116671454668144,0.11524512975700849,0.8470588235294118,0.2823529411764706,0.2196078431372549,0.30661884356753105
data/tomato/damaged/d (563).jpg,0.34202916759851876,0.11090974729846657,0.09964292265669564,0.03757203280991352,0.04902535266275169,0.042820055980914117,0.34509803921568627,0.09411764705882353,0.09411764705882353,0.24486635787815567
data/tomato/damaged/d (656).jpg,0.5093526119918684,0.19045515425188403,0.12602426249666,0.11145253930986927,0.08689616775107234,0.08924750379874706,0.5333333333333333,0.1568627450980392,0.09411764705882353,0.27215314159918086
